id,flight_number,name,date_lisbon,date_local,success,details,rocket,launchpad,core_0_id,core_0_flight,core_0_reused,core_0_landing_attempt,core_0_landing_success,core_0_landing_type,payload_0_id,failure_0_time,failure_0_altitude,failure_0_reason,fairings_reused,fairings_recovery_attempt,fairings_recovered,patch_small,patch_large,webcast,article,wikipedia,static_hash
5eb87cfaffd86e000604b34a,33,JCSAT-16,2016-08-14T06:26:00+01:00,2016-08-14T01:26:00-04:00,True,"First attempt to touch down from a ballistic trajectory using a single-engine landing burn. All previous landings from a ballistic trajectory had fired three engines on the landing-burn, which provided more braking force, but subjected the vehicle to greater structural stresses. The single-engine landing burn takes more time and fuel, but puts less stress on the vehicle.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,5e9e28a2f35918b8243b2643,1,False,True,True,ASDS,5eb0e4c1b6c3bb0006eeb206,,,,False,False,False,https://images2.imgbox.com/22/cc/DjPcsMhb_o.png,https://images2.imgbox.com/0b/3e/aQpLZQHt_o.png,https://www.youtube.com/watch?v=QZTCEO0gvLo,https://spaceflightnow.com/2016/08/14/falcon-9-rocket-launches-japanese-satellite-then-nails-bullseye-landing/,https://en.wikipedia.org/wiki/JCSAT-16,8d365cb65d17ad9865f0d26e3ed77421
5eb87cfbffd86e000604b34b,34,Amos-6,2016-09-01T14:07:00+01:00,2016-09-01T09:07:00-04:00,False,"The rocket and Amos-6 payload were lost in a launch pad explosion on September 1, 2016 during propellant fill prior to a static fire test. The pad was clear of personnel and there were no injuries.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,5e9e28a2f359187ee83b2644,1,False,True,,ASDS,5eb0e4c1b6c3bb0006eeb207,-165180,0,"buckled liner in several of the COPV tanks, causing perforations that allowed liquid and/or solid oxygen to accumulate underneath the lining, which was ignited by friction.",False,False,False,https://images2.imgbox.com/0d/5b/8X01C3ov_o.png,https://images2.imgbox.com/ff/19/KCI4DVla_o.png,https://www.youtube.com/watch?v=_BgJEXQkjNQ,https://spaceflightnow.com/2016/09/01/spacex-rocket-and-israeli-satellite-destroyed-in-launch-pad-explosion/,https://en.wikipedia.org/wiki/Amos-6,1aeef38581cf1ebf1c7f9d352f4255e0
5eb87cfdffd86e000604b34c,35,Iridium NEXT Mission 1,2017-01-14T17:54:00+00:00,2017-01-14T10:54:00-07:00,True,"Return-to-flight mission after the loss of Amos-6 in September 2016. Iridium NEXT will replace the original Iridium constellation, launched in the late 1990s. Each Falcon mission will carry 10 satellites, with a goal to complete deployment of the 66 plus 9 spare satellite constellation by mid 2018. The first two Iridium qualification units were supposed to ride a Dnepr rocket in April 2016 but were delayed, so Iridium decided to qualify the first batch of 10 satellites instead.",5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,5e9e28a3f359189e3a3b2645,1,False,True,True,ASDS,5eb0e4c2b6c3bb0006eeb208,,,,False,False,False,https://images2.imgbox.com/89/2a/bkI6LN0R_o.png,https://images2.imgbox.com/24/c3/9MKjvOdD_o.png,https://www.youtube.com/watch?v=7WimRhydggo,https://spaceflightnow.com/2017/01/14/spacex-resumes-flights-with-on-target-launch-for-iridium/,https://en.wikipedia.org/wiki/Iridium_satellite_constellation#Next-generation_constellation,93236b43fb24041df64a3cb3187b9722
5eb87cfeffd86e000604b34d,36,CRS-10,2017-02-19T14:39:00+00:00,2017-02-19T10:39:00-04:00,True,"First Falcon 9 flight from the historic LC-39A launchpad at Kennedy Space Center, carrying supplies and materials to support dozens of science and research investigations scheduled during ISS Expeditions 50 and 51. The first stage returned to launch site and landed at LZ-1.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a3f3591829dc3b2646,1,False,True,True,RTLS,5eb0e4c3b6c3bb0006eeb209,,,,,,,https://images2.imgbox.com/11/eb/qqrhHFhv_o.png,https://images2.imgbox.com/ea/43/D4tA0WaM_o.png,https://www.youtube.com/watch?v=giNhaEzv_PI,https://spaceflightnow.com/2017/02/19/historic-launch-pad-back-in-service-with-thundering-blastoff-by-spacex/,https://en.wikipedia.org/wiki/SpaceX_CRS-10,aa99b00e0ff718569ff91477b62a1b1f
5eb87cfeffd86e000604b34e,37,EchoStar 23,2017-03-16T06:00:00+00:00,2017-03-16T02:00:00-04:00,True,"Communications satellite for EchoStar Corp. EchoStar XXIII, based on a spare platform from the cancelled CMBStar 1 satellite program, will provide direct-to-home television broadcast services over Brazil. There was no attempt at a first-stage recovery so this rocket did not have landing legs or grid fins.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a3f3591878473b2647,1,False,False,,,5eb0e4c3b6c3bb0006eeb20a,,,,False,False,False,https://images2.imgbox.com/56/9d/gvzAqLFg_o.png,https://images2.imgbox.com/52/a0/z8Dwflcz_o.png,https://www.youtube.com/watch?v=lZmqbL-hz7U,http://spacenews.com/spacex-launches-echostar-23/,https://en.wikipedia.org/wiki/EchoStar#Satellite_fleet,04335c933fe07e5a9bc184b0be478f21
5eb87d00ffd86e000604b34f,38,SES-10,2017-03-30T23:27:00+01:00,2017-03-30T18:27:00-04:00,True,"First payload to fly on a reused first stage, B1021, previously launched with CRS-8, which also landed a second time. In what is also a first, the payload fairing remained intact after a successful splashdown achieved with thrusters and a steerable parachute.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a2f359182d0b3b263e,2,True,True,True,ASDS,5eb0e4c3b6c3bb0006eeb20b,,,,False,False,False,https://images2.imgbox.com/d0/c4/DFQ5TdPz_o.png,https://images2.imgbox.com/9c/cf/tRe9z6t8_o.png,https://www.youtube.com/watch?v=xsZSXav4wI8,https://spaceflightnow.com/2017/03/31/spacex-flies-rocket-for-second-time-in-historic-test-of-cost-cutting-technology/,https://en.wikipedia.org/wiki/SES-10,42c5093b68e0efb66748d41d210646be
5eb87d01ffd86e000604b350,39,NROL-76,2017-05-01T12:15:00+01:00,2017-05-01T07:15:00-04:00,True,"First launch under SpaceX's certification for national security space missions, which allows SpaceX to contract launch services for classified payloads. Second-stage speed and altitude telemetry were omitted from the launch webcast, which displayed first-stage telemetry instead, with continuous tracking of the booster from liftoff to landing for the first time.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a3f3591811f83b2648,1,False,True,True,RTLS,5eb0e4c3b6c3bb0006eeb20c,,,,False,False,False,https://images2.imgbox.com/e5/2d/IZB4g6Ra_o.png,https://images2.imgbox.com/9d/76/kMetaHqz_o.png,https://www.youtube.com/watch?v=EzQpkQ1etdA,https://techcrunch.com/2017/05/01/spacex-successfully-launches-nrol-76-u-s-military-satellite/,https://en.wikipedia.org/wiki/List_of_NRO_launches,54bc05c2edb72d91f2b3b0eab13a4215
5eb87d01ffd86e000604b351,40,Inmarsat-5 F4,2017-05-16T00:21:00+01:00,2017-05-15T19:21:00-04:00,True,"At 6,070 kg this was the heaviest payload launched to GTO by a Falcon 9 rocket. The launch was originally scheduled for the Falcon Heavy, but performance improvements allowed the mission to be carried out by an expendable Falcon 9 instead.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a3f359186f3f3b2649,1,False,False,,,5eb0e4c3b6c3bb0006eeb20d,,,,False,False,False,https://images2.imgbox.com/ab/8d/fUpriAbI_o.png,https://images2.imgbox.com/5b/f7/30l0xVXG_o.png,https://www.youtube.com/watch?v=ynMYE64IEKs,https://www.space.com/36852-spacex-launches-inmarsat-5-f4-satellite.html,https://en.wikipedia.org/wiki/Inmarsat#Satellites,959859c886f5dd03c951bf3840911e4b
5eb87d03ffd86e000604b352,41,CRS-11,2017-06-03T22:07:00+01:00,2017-06-03T17:07:00-04:00,True,"This mission delivered the Neutron Star Interior Composition Explorer (NICER) to the ISS, along with the MUSES Earth imaging platform and ROSA solar array. For the first time, this mission launched a refurbished Dragon capsule, serial number C106 which first flew in September 2014 on the CRS-4 mission. Originally scheduled to launch on June 1, but was scrubbed due to inclement weather.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a3f3591856803b264a,1,False,True,True,RTLS,5eb0e4c4b6c3bb0006eeb20e,,,,,,,https://images2.imgbox.com/54/45/VoihQAY3_o.png,https://images2.imgbox.com/2d/39/EAkUxxPk_o.png,https://www.youtube.com/watch?v=JuZBOUMsYws,https://spaceflightnow.com/2017/06/03/reused-dragon-cargo-capsule-launched-on-journey-to-space-station/,https://en.wikipedia.org/wiki/SpaceX_CRS-11,2bc0e0e9477a4d9fddc68ff4e6e24e45
5eb87d04ffd86e000604b353,42,BulgariaSat-1,2017-06-23T20:10:00+01:00,2017-06-23T15:10:00-04:00,True,Second time a booster will be reused: Second flight of B1029 after the Iridium mission of January 2017. The satellite will be the first commercial Bulgarian-owned communications satellite and it will provide television broadcasts and other communications services over southeast Europe.,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a3f359189e3a3b2645,2,True,True,True,ASDS,5eb0e4c4b6c3bb0006eeb20f,,,,False,False,False,https://images2.imgbox.com/fa/1b/3vvXwAf9_o.png,https://images2.imgbox.com/e2/f3/RZJ7ET73_o.png,https://www.youtube.com/watch?v=Y8mLi-rRTh8,https://en.wikipedia.org/wiki/BulgariaSat-1,https://en.wikipedia.org/wiki/BulgariaSat-1,96d8a2b0f2d839c98a68e297f077d816
5eb87d05ffd86e000604b354,43,Iridium NEXT Mission 2,2017-06-25T21:25:00+01:00,2017-06-25T13:25:00-07:00,True,First flight with titanium grid fins to improve control authority and better cope with heat during re-entry.,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,5e9e28a3f3591801cf3b264b,1,False,True,True,ASDS,5eb0e4c4b6c3bb0006eeb210,,,,False,False,False,https://images2.imgbox.com/dc/51/LrdAbm5y_o.png,https://images2.imgbox.com/84/18/ahmKQNIj_o.png,https://www.youtube.com/watch?v=7tIwZg8F9b8,https://www.space.com/37304-liftoff-spacex-second-launch-three-days.html,https://en.wikipedia.org/wiki/Iridium_satellite_constellation,a5936899b5976a3402631ea18f232f56
5eb87d06ffd86e000604b355,44,Intelsat 35e,2017-07-06T00:35:00+01:00,2017-07-05T19:35:00-04:00,True,"Due to the constraints of sending a heavy satellite (~6,000 kg) to GTO, the rocket will fly in its expendable configuration and the first-stage booster will not be recovered.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a4f3591850cc3b264c,1,False,False,,,5eb0e4c4b6c3bb0006eeb211,,,,False,False,False,https://images2.imgbox.com/8f/a2/46UURVaD_o.png,https://images2.imgbox.com/14/bd/jSZymxYh_o.png,https://www.youtube.com/watch?v=MIHVPCj25Z0,https://spaceflightnow.com/2017/07/06/spacex-delivers-for-intelsat-on-heavyweight-falcon-9-mission/,https://en.wikipedia.org/wiki/Intelsat_35e,ed0a62eb2a662d0fb8e5410ddf438d76
5eb87d07ffd86e000604b356,45,CRS-12,2017-08-14T17:31:00+01:00,2017-08-14T12:31:00-04:00,True,"Dragon is expected to carry 2,349 kg (5,179 lb) of pressurized mass and 961 kg (2,119 lb) unpressurized. The external payload manifested for this flight is the CREAM cosmic-ray detector. First flight of the Falcon 9 Block 4 upgrade. Last flight of a newly-built Dragon capsule; further missions will use refurbished spacecraft.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a4f3591884ee3b264d,1,False,True,True,RTLS,5eb0e4c4b6c3bb0006eeb212,,,,,,,https://images2.imgbox.com/ee/85/dtsbOs0E_o.png,https://images2.imgbox.com/9c/f7/BNIV5kBE_o.png,https://www.youtube.com/watch?v=vLxWsYx8dbo,https://spaceflightnow.com/2017/08/17/photos-falcon-9-rocket-soars-into-space-lands-back-at-cape-canaveral/,https://en.wikipedia.org/wiki/SpaceX_CRS-12,175cee48ca2db2a2356b0b4a9ff3cb61
5eb87d08ffd86e000604b357,46,FormoSat-5,2017-08-24T19:50:00+01:00,2017-08-24T11:50:00-07:00,True,Formosat-5 is an Earth observation satellite of the Taiwanese space agency. The SHERPA space tug by Spaceflight Industries was removed from the cargo manifest of this mission. The satellite has a mass of only 475 kg.,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,5e9e28a4f359182d843b264e,1,False,True,True,ASDS,5eb0e4c4b6c3bb0006eeb213,,,,False,False,False,https://images2.imgbox.com/fd/09/Z1wlUv4U_o.png,https://images2.imgbox.com/5e/95/HLIEaJlQ_o.png,https://www.youtube.com/watch?v=J4u3ZN2g_MI,https://spaceflightnow.com/2017/08/25/taiwanese-satellite-rides-spacex-rocket-into-orbit/,https://en.wikipedia.org/wiki/Formosat-5,b9658408318511c7cb00bf19ac0f7b33
5eb87d09ffd86e000604b358,47,Boeing X-37B OTV-5,2017-09-07T14:50:00+01:00,2017-09-07T09:50:00-04:00,True,"Notable because Boeing is the primary contractor of the X-37B, which has until now been launched by ULA, a SpaceX competitor and Boeing partnership. Second flight of the Falcon 9 Block 4 upgrade.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a4f3591845123b264f,1,False,True,True,RTLS,5eb0e4c5b6c3bb0006eeb214,,,,False,False,False,https://images2.imgbox.com/12/7c/p8btH0CD_o.png,https://images2.imgbox.com/32/61/cX8ZlEJQ_o.png,https://www.youtube.com/watch?v=9M6Zvi-fFv4,https://spaceflightnow.com/2017/09/07/spacex-beats-hurricane-with-smooth-launch-of-militarys-x-37b-spaceplane/,https://en.wikipedia.org/wiki/Boeing_X-37,6fe6786b2445af3d659673c25ad87c52
5eb87d0affd86e000604b359,48,Iridium NEXT Mission 3,2017-10-09T13:37:00+01:00,2017-10-09T05:37:00-07:00,True,Third of eight missions to launch Iridium's second generation constellation from VAFB,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,5e9e28a4f3591843103b2650,1,False,True,True,ASDS,5eb0e4c5b6c3bb0006eeb215,,,,False,False,False,https://images2.imgbox.com/fb/5b/LNVLRITr_o.png,https://images2.imgbox.com/48/d4/MKsibD8N_o.png,https://www.youtube.com/watch?v=SB4N4xF2B2w&feature=youtu.be,https://spaceflightnow.com/2017/10/09/spacex-launch-adds-another-10-satellites-to-iridium-next-fleet/,https://en.wikipedia.org/wiki/Iridium_satellite_constellation#Next-generation_constellation,a8d5b03b8d29c6f013324f99a30d2418
5eb87d0cffd86e000604b35a,49,SES-11 / Echostar 105,2017-10-11T23:53:00+01:00,2017-10-11T18:53:00-04:00,True,"Nineteenth comsat to GTO, also the fourth satellite launched for SES and second for Echostar. Third time a first stage booster will be reused.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a3f3591829dc3b2646,2,True,True,True,ASDS,5eb0e4c5b6c3bb0006eeb216,,,,False,False,False,https://images2.imgbox.com/bc/d3/Yd5qpPd9_o.png,https://images2.imgbox.com/dd/c6/Qns2WYDQ_o.png,https://www.youtube.com/watch?v=iv1zeGSvhIw,https://spaceflightnow.com/2017/10/12/video-falcon-9-rocket-lifts-off-with-joint-satellite-for-ses-echostar/,https://en.wikipedia.org/wiki/List_of_SES_satellites,864f7900fe6388db0bb795440430971a
5eb87d0dffd86e000604b35b,50,KoreaSat 5A,2017-10-30T19:34:00+00:00,2017-10-30T15:34:00-04:00,True,"KoreaSat 5A is a Ku-band satellite capable of providing communication services from East Africa and Central Asia to southern India, Southeast Asia, the Philippines, Guam, Korea, and Japan. The satellite will be placed in GEO at 113Â° East Longitude, and will provide services ranging from broadband internet to broadcasting services and maritime communications.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a4f359185cc03b2651,1,False,True,True,ASDS,5eb0e4c5b6c3bb0006eeb217,,,,False,True,False,https://images2.imgbox.com/bb/fa/vNIBtlSn_o.png,https://images2.imgbox.com/d6/8d/iv3VDTkX_o.png,https://www.youtube.com/watch?v=RUjH14vhLxA,https://spaceflightnow.com/2017/10/30/spacex-launches-and-lands-third-rocket-in-three-weeks/,https://en.wikipedia.org/wiki/Koreasat_5A,b58fb31b44bf6956d7021a84253e880f
5eb87d0effd86e000604b35c,51,CRS-13,2017-12-15T15:36:00+00:00,2017-12-15T10:36:00-05:00,True,Will reuse the Dragon capsule previously flown on CRS-6 and will reuse the booster from CRS-11.,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,5e9e28a3f3591856803b264a,2,True,True,True,RTLS,5eb0e4c5b6c3bb0006eeb218,,,,,,,https://images2.imgbox.com/84/42/Ejb9KhGR_o.png,https://images2.imgbox.com/54/4f/CeMcU6RG_o.png,https://www.youtube.com/watch?v=OPHbqY9LHCs,https://spaceflightnow.com/2017/12/15/spacexs-50th-falcon-rocket-launch-kicks-off-station-resupply-mission/,https://en.wikipedia.org/wiki/SpaceX_CRS-13,afdfeea01f5e96159d0a3c2c132eb488
5eb87d0fffd86e000604b35d,52,Iridium NEXT Mission 4,2017-12-23T01:27:23+00:00,2017-12-22T17:27:23-08:00,True,"Reusing the booster first used on Iridium-2, but will be flying expendable.",5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,5e9e28a3f3591801cf3b264b,2,True,True,True,Ocean,5eb0e4c6b6c3bb0006eeb219,,,,False,False,False,https://images2.imgbox.com/85/43/6VSgldkO_o.png,https://images2.imgbox.com/5f/d4/wAoAmyxK_o.png,https://www.youtube.com/watch?v=wtdjCwo6d3Q,https://spaceflightnow.com/2017/12/23/spacex-launch-dazzles-delivering-10-more-satellites-for-iridium/,https://en.wikipedia.org/wiki/Iridium_satellite_constellation#Next-generation_constellation,8e1ed3f7391c416e2c27f87507d18401
5eb87d10ffd86e000604b35e,53,ZUMA,2018-01-08T01:00:00+00:00,2018-01-07T20:00:00-05:00,True,"Originally planned for mid-November 2017, the mission was delayed due to test results from the fairing of another customer. First-stage booster will attempt landing at LZ-1",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,5e9e28a4f35918345e3b2652,1,False,True,True,RTLS,5eb0e4c6b6c3bb0006eeb21a,,,,False,False,False,https://images2.imgbox.com/dc/7b/8HuZoJQU_o.png,https://images2.imgbox.com/4f/0d/UudW8zZK_o.png,https://www.youtube.com/watch?v=0PWu3BRxn60,https://spaceflightnow.com/2018/01/08/spacex-kicks-off-ambitious-2018-schedule-with-launch-for-u-s-government/,https://en.wikipedia.org/wiki/Zuma_(satellite),5cbbc8992af7cd9da20a4011c99bb61f
5eb87d11ffd86e000604b35f,54,SES-16 / GovSat-1,2018-01-31T21:25:00+00:00,2018-01-31T16:25:00-05:00,True,"Reused booster from the classified NROL-76 mission in May 2017. Following a successful experimental ocean landing that used three engines, the booster unexpectedly remained intact; Elon Musk stated in a tweet that SpaceX will attempt to tow the booster to shore.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,5e9e28a3f3591811f83b2648,2,True,True,True,Ocean,5eb0e4c6b6c3bb0006eeb21b,,,,False,False,False,https://images2.imgbox.com/e0/b5/G8QLLURl_o.png,https://images2.imgbox.com/3b/6b/ovK7nExS_o.png,https://www.youtube.com/watch?v=ScYUA51-POQ,https://spaceflightnow.com/2018/01/31/spacex-rocket-flies-on-60th-anniversary-of-first-u-s-satellite-launch/,https://en.wikipedia.org/wiki/List_of_SES_satellites#SES_Fleet,e8aae9b4175121077d9ea6f06299a945
5eb87d13ffd86e000604b360,55,Falcon Heavy Test Flight,2018-02-06T20:45:00+00:00,2018-02-06T15:45:00-05:00,True,"The launch was a success, and the side boosters landed simultaneously at adjacent ground pads. Drone ship landing of the central core failed. Final burn to heliocentric mars-earth orbit was successful after the second stage and payload passed through the Van Allen belts.",5e9d0d95eda69974db09d1ed,5e9e4502f509094188566f88,5e9e28a5f359187f703b2653,1,False,True,False,ASDS,5eb0e4c6b6c3bb0006eeb21c,,,,False,False,False,https://images2.imgbox.com/cd/48/NVrODg2G_o.png,https://images2.imgbox.com/97/11/mjn87zBs_o.png,https://www.youtube.com/watch?v=wbSwFU6tY1c,https://spaceflightnow.com/2018/02/07/spacex-debuts-worlds-most-powerful-rocket-sends-tesla-toward-the-asteroid-belt/,https://en.wikipedia.org/wiki/Elon_Musk%27s_Tesla_Roadster,e3a644efaa94e4df86dbba9a2db4858c
5eb87d14ffd86e000604b361,56,Paz / Starlink Demo,2018-02-22T14:17:00+00:00,2018-02-22T06:17:00-08:00,True,First flight with fairing 2.0. Will also carry two SpaceX test satellites for the upcoming Starlink constellation.,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,5e9e28a4f359182d843b264e,2,True,False,,,5eb0e4c6b6c3bb0006eeb21d,,,,False,True,False,https://images2.imgbox.com/a4/ac/cC7w8EJz_o.png,https://images2.imgbox.com/c9/fa/61ZcEua3_o.png,https://www.youtube.com/watch?v=-p-PToD2URA,https://spaceflightnow.com/2018/02/22/recycled-spacex-rocket-boosts-paz-radar-satellite-first-starlink-testbeds-into-orbit/,https://en.wikipedia.org/wiki/Paz_(satellite),394bf6b9a55383cf0bef9296eae186ff
5eb87d15ffd86e000604b362,57,Hispasat 30W-6,2018-03-06T05:33:00+00:00,2018-03-06T00:33:00-05:00,True,Launched with landing legs and titanium grid fins. Did not attempt a landing due to 'unfavorable weather conditions in the recovery area'.,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,5e9e28a5f359186cb73b2654,1,False,False,,,5eb0e4c7b6c3bb0006eeb21f,,,,False,False,False,https://images2.imgbox.com/53/b7/HHAy8Wkp_o.png,https://images2.imgbox.com/66/4e/eQQSQrXp_o.png,https://www.youtube.com/watch?v=Kpfrp-GMKKM,https://spaceflightnow.com/2018/03/06/hefty-hispasat-satellite-rides-spacex-rocket-into-orbit/,https://en.wikipedia.org/wiki/Hispasat_30W-6,598227d2b91e265ffbb2236059a4e9f8
5eb87d16ffd86e000604b363,58,Iridium NEXT Mission 5,2018-03-30T15:13:51+01:00,2018-03-30T07:13:51-08:00,True,"Fifth Iridium NEXT mission to deploy ten Iridium NEXT satellites. Reused booster from third Iridium flight, and although controlled descent was performed, the booster was expended into the ocean. SpaceX planned a second recovery attempt of one half of the fairing using the specially modified boat Mr. Steven. However, the fairing's parafoil twisted during the recovery, which led to water impact at high speed",5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,5e9e28a4f3591843103b2650,2,True,False,,,5eb0e4c7b6c3bb0006eeb220,,,,False,True,False,https://images2.imgbox.com/55/c6/8sNQh2b6_o.png,https://images2.imgbox.com/23/bc/mq595O2o_o.png,https://www.youtube.com/watch?v=mp0TW8vkCLg,https://spaceflightnow.com/2018/03/30/iridium-messaging-network-gets-another-boost-from-spacex/,https://en.wikipedia.org/wiki/Iridium_satellite_constellation#Next-generation_constellation,72e9dca047377ec2146351b04607d9bb
5eb87d16ffd86e000604b364,59,CRS-14,2018-04-02T21:30:41+01:00,2018-04-02T16:30:41-04:00,True,"The launch used a refurbished booster (from CRS-12) for the 11th time, and a refurbished capsule (C110 from CRS-8) for the third time. External payloads include a materials research platform MISSE-FF phase 3 of the Robotic Refueling Mission TSIS, heliophysics sensor several crystallization experiments, and the RemoveDebris spacecraft aimed at space junk removal. The booster was expended in order to test a new landing profile.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,5e9e28a4f3591884ee3b264d,2,True,False,,,5eb0e4c7b6c3bb0006eeb221,,,,,,,https://images2.imgbox.com/49/e8/6Tmdhwlq_o.png,https://images2.imgbox.com/28/c4/dc3rQbGy_o.png,https://www.youtube.com/watch?v=BPQHG-LevZM,https://spaceflightnow.com/2018/04/02/spacex-supply-ship-departs-cape-canaveral-for-space-station/,https://en.wikipedia.org/wiki/SpaceX_CRS-14,a9aed1013bd84e805448d875c09aed91
5eb87d18ffd86e000604b365,60,TESS,2018-04-18T23:51:00+01:00,2018-04-18T18:51:00-04:00,True,"Part of the Explorers program, this space telescope is intended for wide-field search of exoplanets transiting nearby stars. It is the first NASA high priority science mission launched by SpaceX. It was the first time SpaceX launched a scientific satellite not primarily intended for Earth observations. The second stage placed it into a high-Earth elliptical orbit, after which the satellite's own booster will perform complex maneuvers including a lunar flyby, and over the course of two months, reach a stable, 2:1 resonant orbit with the Moon. In January 2018, SpaceX received NASA's Launch Services Program Category 2 certification of its Falcon 9 'Full Thrust', certification which is required for launching medium risk missions like TESS. It was the last launch of a new Block 4 booster, and marked the 24th successful recovery of the booster. An experimental water landing was performed in order to attempt fairing recovery.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,5e9e28a5f35918863d3b2655,1,False,True,True,ASDS,5eb0e4c7b6c3bb0006eeb222,,,,False,False,False,https://images2.imgbox.com/4d/55/TQjhUrc7_o.png,https://images2.imgbox.com/22/84/wfppRwXb_o.png,https://www.youtube.com/watch?v=aY-0uBIYYKk,https://spaceflightnow.com/2018/04/19/all-sky-surveyor-launched-from-cape-canaveral-on-the-hunt-for-exoplanets/,https://en.wikipedia.org/wiki/Transiting_Exoplanet_Survey_Satellite,b7b393b8c404530cdec6fe8710438879
5eb87d19ffd86e000604b366,61,Bangabandhu-1,2018-05-11T21:14:00+01:00,2018-05-11T16:14:00-04:00,True,First launch of a Block V first stage.,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,5e9e28a5f359182b023b2656,1,False,True,True,ASDS,5eb0e4c7b6c3bb0006eeb223,,,,False,False,False,https://images2.imgbox.com/97/bf/G9sPBnrg_o.png,https://images2.imgbox.com/8e/80/QIE1XB30_o.png,https://www.youtube.com/watch?v=rQEqKZ7CJlk,https://spaceflightnow.com/2018/05/11/spacex-debuts-an-improved-human-rated-model-of-the-falcon-9-rocket/,https://en.wikipedia.org/wiki/Bangabandhu-1,8a3ebe341d209001c620d86c6c256b94
5eb87d1affd86e000604b367,62,Iridium NEXT Mission 6,2018-05-22T20:47:58+01:00,2018-05-22T12:47:58-08:00,True,GFZ arranged a rideshare of GRACE-FO on a Falcon 9 with Iridium following the cancellation of their Dnepr launch contract in 2015. Iridium CEO Matt Desch disclosed in September 2017 that GRACE-FO would be launched on the sixth Iridium NEXT mission. The booster reuse turnaround was a record 4.5 months between flights.,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,5e9e28a4f35918345e3b2652,2,True,False,,,5eb0e4c7b6c3bb0006eeb224,,,,False,True,False,https://images2.imgbox.com/c8/01/ijWT6oSs_o.png,https://images2.imgbox.com/e9/61/9dF2ELMJ_o.png,https://www.youtube.com/watch?v=I_0GgKfwCSk,https://spaceflightnow.com/2018/05/22/rideshare-launch-by-spacex-serves-commercial-and-scientific-customers/,https://en.wikipedia.org/wiki/Gravity_Recovery_and_Climate_Experiment,4790145c810d31b341cbcd8e015c8924
5eb87d1bffd86e000604b368,63,SES-12,2018-06-04T05:45:00+01:00,2018-06-04T00:45:00-04:00,True,"SES-12, the replacement satellite for NSS-6, was successfully launched and deployed on June 4th, completing SpaceX's eleventh flight of 2018. According to SES Luxembourg, The SES-12 satellite will expand SES’s capabilities to provide direct-to-home (DTH) broadcasting, VSAT, Mobility and High Throughput Satellite (HTS) data connectivity services in the Middle East and the Asia-Pacific region, including rapidly growing markets such as India and Indonesia. [SES-12] will be co-located with SES-8",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,5e9e28a4f3591845123b264f,2,True,False,,,5eb0e4c8b6c3bb0006eeb226,,,,False,False,False,https://images2.imgbox.com/fa/c4/37mkd4wY_o.png,https://images2.imgbox.com/9f/0c/0KIBjMfe_o.png,https://www.youtube.com/watch?v=2hcM5hqQ45s,https://spaceflightnow.com/2018/06/04/multi-mission-telecom-craft-launched-by-spacex-for-ses/,https://en.wikipedia.org/wiki/SES-12,25be9087405778f631d9837cc96984a1
